name,review,contrib,humanized_timestamp,minires_images,stars.label,stars.value
hendi basuki,The bridge that stands over the Mahakam river connects the city of Tenggarong with Kumala Island. Good for a photo spot.,"Local Guide · 876 reviews · 1,294 photos",6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CoX5GniHmUcyd1oR0kkx749piFjtGTLF2v6OfyC1EHIlFybXg5y7K37pfRlIMUScCHvr2ZLbJfEo8lYE27Pr1x8-wkXXv8MhCVZJUoEilyh9NqWI75G5I2dctCit0B4UKsZeOs2Q=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BMHjWRAUcOOUV9hqWCY5GYyu3xJQpj_RjYZTS_cn7FfpyoVBL_VQrUeTOvvblvk5Cy-Kl9r-Oq6w8euq2oGPVZ3CaIFzM3k6z1DYhs13nBT6FtKAHh3fcRbpXYu7HNXhzDyERh=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CxXMQaDadu4Tpi9LyG8k0wmsdNr6FHbvJbEj6VwxpnOMBofX614BcS0V-zL4pursOD-GEJgmxBx50Ds9GVJHB3N1sVR9n-B_bzdyjdt5VxDmF1CGyWe1WXGC2yUH2fwfQ-gZ2U=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AIrLUpRSXP8Jjki8z-03-OtNCtDJjk-iN6gUFyfIKxOztG77MI5yOPAAzr_ZVn10cIVJG5mMlJjzb25srtLUebz7L-eoceV2psy9lz2zufBSzLbFn5QcnMe8ww79JoU806pikS=w300-h225-p']",4 stars,4
Luthfi Yuliastika,"One of the less well-maintained tourist attractions. It's a shame, even though it has a large area and lots of rides, it can attract lots of tourists. Cleanliness is well maintained. However, the rides, facilities, etc. are poorly maintained and many are damaged.",Local Guide · 44 reviews · 236 photos,6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90B_G9YmUh8k8n24vYdsKCTvKG8buN1zIkTiUaVnCo6o870uSV_ig-UQ_XxPAEAEqSSiGyl0pwXFltTyxxWhw1QNhFg_9E89rempifetc70CIgqu6pIk3udWTr4wkWn6JJd_-u5B=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DZWWMAqW3ACqhVNdfwBmYFr3Jsv8UvlMGEeEqSPLsA4d3c49yUtpka9YyP3CIqmRtXOf6s-sVgBkGjODHMq-gGDVuWhq-gOafi9Qmm41Rrwvr1yNZRONqZCAxLkWJAMI4eQw4Q1Q=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DKyS0jaqozlexU_UZXjPNiXHaO6wVbm_XqDZxUiAJRlaRFH4mNpg8hGh74NAbE5bCSqSWl4y0ILAFk1R1FCqRX1zkGQqt-iJvwFiTkNHSqfcH4AIUiZVN4LXSusNWjEb9XTBffOA=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90C2t5e6yPAIReiscre3SE_vy_lvIDlVTiWMex98IUvFx_oHj-9zgsEw0ZumEPan5wlJMVHmLzxt6oN0kgKBn6upUmOmgZmLHAZBSql5_62Ux9GjOyvGZ5YXcCDdOF_Zbzo5Twi3hw=w300-h225-p']",3 stars,3
David Ricardo,Satisfied with the view from the top of the bridge seeing the vastness of the Mahakam River. It's just a shame that the river is dirty and the bridge is not well managed so it attracts tourists to come.,Local Guide · 46 reviews · 468 photos,4 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DOpg3jVxgoxQWvUc44bZ2k8ypq6rffX9oxgCuHRethLJcgkc_AiBRNrtOU27Rra9QfPrwyV6Aiz2DQ_LfJuMoi7xI7GVltSayRT1HZd0qZcHpf3ZpDEDD99nrDgWg4kwYsaj0=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DSD6DVi5X6DaE76ME99QQSh8LRPeDDtloEE_XxSQUshK5fLs2kj5vTx0VLmAcj8AO0Bl8ZdLlgkRB1jldcLlLYoSDIM5QOOZ81IAGhqYxLLNcIoOd2sg6he6gBMhKVJZX0BbqJkw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CnYkG9l_UMBgfH08D-qXkGa7buiScjdpfVbwQYwRCZFP0Jdwt-WIYABHrqnP5M9HMIlpT81oBeoBJw2a44tS-qWbTRYh3B-QTP1QhjuTLwifVFUjjt7XFWP6RE7_bp3Z4HEB8=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Cnyht1yhsSr48keLw-VMAe-ahXfGeb-20T2ahV1Z8SUdhxuhoVehtWA6Elv-tw-bNzb34gv8msm3I0I5Rm_TOikFv0KtVLEOv540lEyZJ_S83SW1DGjeLQXe8fp7JbvyxrO0dfGQ=w300-h225-p']",4 stars,4
Firmanto Hanggoro,June 2021 is still closed and seems abandoned. Hopefully the Kukar Tourism Office will soon be able to revive this tourism potential,Local Guide · 70 reviews · 434 photos,4 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90B2ziAhSERNy7k6Qcg4WigfZEmjxh7HtaHDd3Dd03KUvT0MgR_nmA5UFU0tFHlNZM3g-kcy762zjTpkzxgU8bpBj0HcUXwpGldtEbHcYeWgGikBSZNz1u2sWy85W1Qpfje51mJG=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AZngbxpPnBmXFwO6NBg1RdCS4P6LLan6U3s2D6UKs7bRQYn9oz2Tan8RNVu79nq4fDmOf_LH7jWBxRR34fPOy4g2BvRIZn6HQ7NjenSD4NelCSSOGueUXt53ABNEf6n6xbV2AY=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CxqBx0SbZzdbdhDjugF_g-HNj2JS0MWwP-txwa7Ka_W71LgGVuV-CbldYFVtgFEkvfb_LQ-BCD48GFSSaJKO7XLiVAGG4-3i23YFdhJ8QN_bsQK6uUBLMVIHbO7pnBE4B-_tHX-A=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B0_vkgE6kbFPqNI-G1Rmz6k59lkVCxc0yqzivb7Jaj0Be-HLRIHDmkiCWzlR871OtaykRGA2dNitp_TFzam5K5JWZ6HgJFxskLN6cRTsiyFNOcPJ1611cxASHNYFbJhTpDGfI=w300-h225-p']",3 stars,3
Laras Nuritasani,"The view is nice, but when we were there the weather was really hot. It is recommended to bring an umbrella/hat. You can also rent an umbrella from the ladies under the bridge.",Local Guide · 25 reviews · 9 photos,2 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90B93i6QgKqtyusapxEE6qeRrSGLlRwdic71wnBLNB83X1ebFhPla1Z2PszuU5C7-aWJPeS5R1_IPhluddKULaszPBwt2eCHaAyK8gbXxbcz8AH3wQBZfIlD8OPLZLSS0uLvP4eh8A=w600-h450-p'],5 stars,5
Zoeghi Yanto,"December 25, 2019, taking advantage of the holiday, my family and I visited Kemala Island, thank God we didn't have to take a boat, but just passed the Kemala Island Pedestrian Bridge, our car was parked on the left side of the bridge, quite a lot of residents visited that day so that the main parking lot on the concrete base was full, I got a place on the grass base, the bridge is quite long, along the bridge there is a kind of trellis with lots of padlocks, it seems to imitate tourist attractions abroad, good idea",Local Guide · 211 reviews · 418 photos,5 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CwltpynvxRkrjkc2L6V9iFpsibQK6Ai0D5R-WfANtAVV1r_QOaZHAE4vQBG-rDraSlsHvoof_AolIMQx0n1dix6qgzdUskZlZWiCoxgotYUvEEbGqiPspOD8as76JUsDZH1XxToQ=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90A5Hvgfu4A-st8vQLKIfFhDTeNQlg2fcf4jKpAEbc24MjRXlz8-rxxCE40Wuy3O3i9z2QgcbVqLspqEVvqaAL_84L-ZmzOHpnMbc6W9xSx7CgQq0U4Q1np1x80DX6PuRvWcIiNNhg=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BTSJqONLem3UDPZ6b4oLQXxmzV_ndqUMEemssuAkpa45jmATy6fwOqFxwUdLrJKZhGkc0Pdl6HnT5TDDZ0-tK8g1kNIb7E_mXIAbbqhS78QDFDTPz2PMiVvXrYx9vYtLVwT2eKtg=w300-h225-p']",5 stars,5
Dadang Surahman,The meeting was good,Local Guide · 105 reviews · 540 photos,6 months ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90Bgope84YQsvD03pDFxjS21pviUsHIkzStCG44nyWj3HXYxrgNZTqyFvf5LkQp9zeSwMpKJLdEEoKs-uzlNDbRN4B99bxs7GCObxRdXV0AkC4fhzwa8bgxNDxp-YVm4tyxwkiwq=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DMi78T1VBzyyh_AS_yo1-MBsktVUSgx1-ymcReiXGmvxqJxJUiTxfZi8_8SzPOzUUNvxpwXw_G2UY1AsUgEnuab4tcaqRwFnoFTfPEd5STqNs-allWPxhRfsvong0Fo3GSs1OS=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AJ-5mu97TTtXoCo2T_MX4F59BCbOrea8N4icF-ZNkbFDtdvuy49LNGepihXsDi6dKtEXdAMgzYaoB5AhtZqj4jiNVr0L6VkGgyQTFU-cz8vBdN8loZFvRF2HcL4AvmF1YF4E73=w300-h225-p']",5 stars,5
Mamah Sulis,The view is good for taking photos... but it's hot and the bridge is currently poorly maintained and the cement is cracking...,Local Guide · 27 reviews · 99 photos,Edited 5 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DjvpLIUwxiM4F2Z2Nz9_084TCUOHlf6Z0K2XmODG2iijaFefUgGGqtbp12RmN7QGULHIFi58svQS6Z2BI0Fhr3InKrGn3CTp_FHWS2E9r4ag_myBGH7DRmDcGixWJ04xF7TAKP-w=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Cs2m_WoePN4PKMnex3PEva-GKETRZ8S5dKpOX0CSRN8Greewd1QHxkBKAcuiW8ZIfBEKzCa6nSY_OtnuW9ny4gb98JIuRZzClUF_xnjOTlBckAMtnjY57wjOlrKlD3tuLSA-6S6A=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90A33XreYtzAw1J8GYgFcj2xjmJPaYNC9y59uhVRuFqJkXTa0hQCEH_WFfoX-bgZLHKh45TvL78wDtlLnpRsRYBZQSzA_t-7HCDntgPz7thycvSvsZLMrfG_CFl3TGUbUkyHGuNgPg=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BEMeY-DL11-3622wJ9NG2t0KAWZ_8CFDfnrDNDCjHh1hjoXCt9TMQzwO56dPDz10YMZo78Y3FIiBRYEjw1s0rVx7y0LzCm1HoiVTbylve6DvSiUmzBkQFka5wkE3R8w0xoK9X-=w300-h225-p']",2 stars,2
Pdt.drh.krishandrika Immanuel Raharjo,"seems poorly maintained.
There are no clear instructions regarding ticketing.
I crossed this bridge and at the end there was a payment bill.
as a gateway to enter Komala Island, it needs to be managed better.
Tourism promotions need to be worked on better.
traders, umbrella motorbike taxis and parking attendants seem wild. could be a threat to visitor comfort.","Local Guide · 345 reviews · 7,705 photos",5 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90A-7p7sb2L0fhmDh9kF2Uqln6w-ZmPu_8w9AqsPfoXex6BgNEYvhdncplF1pdmq38kvwPStrx52E6JtbjZyMt5JhxyxPr1_pJKq_NlotNwGPg0jqIBjBvluTL5fhFjYpflKI-EB=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BwzT2CRR1irkumGAuPH7Qst2PXM37KN-SgZVXC4OQa0kLgjXWQ0wdNhzhg11V1o_z2NOyhHgO-Fl9vyjUgApte_K8JXrVhwLtRINeSkFGd30DKrq8vJMHttaudMieHSQpUOZ-Z=w300-h450-p']",3 stars,3
Muhammad Arsani,"Repo-repo bridge
Children: 5,000
Adults: 7,000

It's cool to make a road and cross to Kumala Island",Local Guide · 86 reviews · 470 photos,7 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CG9Ykl4N1YKDwfOj5X2aOlsK5uBTweKx3wd_TZIMmbc-y9uzlOMTeIxoq44HlFQWZoTAc8sfK4RQsIa1WwSyv_XWzT9QgM0XT70AACgXZZSpwoDfrp6M8S7ENM5ln_OvsnR51x=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AuGdXSJWn114IPgNQXBtfFpXbQs_pQMwtREUo7jmIa24gezXPkU2U5hUeeLd0d5qghbCeHUew92OjOLdtKFfV5Ro3gJiJd0iDFnkPriqZB7GPIjkhVcWJ0RW8OC-OWsHTpfbg=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90A2Nnk91snzND-gAkLHFLstlQ7DiJnMdNsP_xpbqzlUZ3o9zevDUYiQ6URgeRINAKzYqmZbRDwYSg8JsMA9p0dVCuVJmX99Kwcya7st8g86Ki4OoBQFTg1RjBn-TyQCG3s-eiPK=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B4NIZoGe2kx9RBQixHti3WTQJUjovlaHjry1xv1DTVApd-HDPuzQQXWmOhnJnJk9XMp9n7n9pR6zppjrJ-aPIAcUmD4QJ5TGaK6dhWaZ8qGMSf8DlCQSEH6fq-Ydqc9_HBSdaj=w300-h225-p']",4 stars,4
Budi Arto,"Lack of maintenance, so it feels less comfortable, even though there are actually quite a lot of spots that could be maximized as family recreation areas",Local Guide · 74 reviews · 336 photos,5 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CkEBfNf8PUAjUXpOllcOdkEVdBgh1svLKRq_Eb2EEbwsJxTlOXg38hWljsfwhUe44KxF8ws4ce15hijWrqOQgsKDQV2aX90nOD47oHuGYtXZ6Nf15KXTKBo8-iAHlpgVxb90rfJw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AIkOFbajDSJ8xa1Lmszf9R2YiWbFkDPF67XV4zSfBzY1AlDBWHsb1LnQkcg87bcbRb8e6gLz9bmTndgOjeZTUDOZq93SZp0DqV3ex_cHRC2srjpvsuLnOO9xCqmCm5PJiQFUHB=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90APr26BzfD487kmBMXRvtrWxqKWiAa2J4x4FDbNhj9kWaHtqYF7MOP7QYeJosyBbfRy-O0k5Yc7cOG8SW-ZUT3AW8txTxMGO2liWQS6a2Q3VJ0hAP-iDIHGBKXJz94isV9sKw3w=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Au5ff2ZHCY1cIPjGUyNPcW3zI6NVGblZK5rXKLy2PgPtl4Js7vE1XRraa_Z1yIcO8WBuBPYuPx2Dd66SiisVI_Qe20WmbbeonjiKjC3LZ8w0-0iGpyf9S286DNS_u_GjzDsT5F=w300-h225-p']",4 stars,4
Azalia Sabrina,"kereeeennn
Can I give you some advice on cutting the grass heheeee...
and well maintained
It's a shame that the tourist attraction is so bangus in the middle of the river
😍🙏",12 reviews · 10 photos,6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90AwRBkLgfFx1BAO2D-ZYPG3J0rSFH3DTxzX6mUZVKqKbb-g7Ek0Jct_QCPdQ-WPk7fKcxTF2EquyZ2z5o00AHPbwWcq6b4NzDJFJgpA81hwzwq04rM3jeb4ADY3pTkWMnXtYZGWqw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BjK5mWWNNFFdBcs3beX7GBEMiyatxwCg_3tMW2zKj8iqNeo8kpLylAe0W4GWa2blm5uD73kZtYNZJGHGw293x3dZWYE1Jg4qopLf1Jvrmz_0WG5gpPm5fQ7_PIel3Dh5LrxvXe=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BAXIxuq3kakqjJIdltk3hjyQvU1jV2cdNy7TFN3j1OEGUjsQV17XRk0ZNb77_YPzU1LyzfrMVXVSPYx2dkIIPQ8QZ-Scpmwjikz7e-Rhk0kjZXJSIcfhnoKJlKt1bormXGGkQWng=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AJgRFk13CCSwXPJIASgJxl_Vg0mEJ-_qzav6EVmHarxqhH6D_Ix1L2__MXjCFV9q4_rTp0zroiBH1cbaM4WR-61B0enecaVuQPBXlDEPLJwlZCtxXpVrKBlbbg12IRUQx5P81Ujg=w300-h225-p']",5 stars,5
RtxStev,"The place is really good but one thing, the place is a bit poorly maintained but it's still good",1 review · 8 photos,2 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90Bw1jauZ0T6nYoLQFit7vVvHws2tonoPs9HGSnqqmyN-uxyxe5hElp7tnPqvuTR40ewSq3Q5AF7fcJDudfNZ3wd5eaAgoLIFo1l_w21V2Mii0yUsT8NC8dWpfEpEe9rVkA387HF=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BMLO6G9a7r_6YiJGg2NKXpU5z-Gxru6V6feNbc1SQd5GLbzpIKNw28Khb0NJrOai2SX9p6JhHvyzTAPPEndt1WUl009pvux7-jQRbdwgYujzKYRCbsvlL_aZ9nz5MjUN2z04vsWw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CxxRV3wPj6i6seBzX57bRV5ls6ATly_v5pmByGiE7PGWlVoTysjRGXXIiMuSqNE7DGoKsa2siCjyRdee5RBQEw2yccZ92duLMhoRmiuM99okUsKbUDtQqlPGjbC5sHB-P1ysrx=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BBjurulUMlPQ50pZFMFG1-RUfEhS5IiAV_UIIu7Sl4_AT184iwrySMEdpxeQZXzAwtzc2IY4FJL04RtpYIju2XbDoE_y5-0p3cd-AssmZaUMbH9Mb5CLv4iaTiweBTR720L0d_QA=w300-h225-p']",4 stars,4
Nauval Fadillah,"It is very unfortunate that Kumala Island cannot now become a pleasant tourist destination. There are no rides that can be used, only electric bicycles and bicycles in general. Entrance ticket 7k.
Many places are not maintained even though it looks like someone is still cleaning them. It would be good for the Tenggarong city government to open up investors to manage this place. Make it a place to play considering the very large land",Local Guide · 7 reviews · 7 photos,5 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90C3juwSJsFtoJqbYVE7-NhdntnaKxl60Pbw4DCPDvQ9nh64SM4iGuzIxr07uwzvxYWl1s5-fPuXntPadR3QptjPbH_iE_v-HEtxkSkDemN0Njg0JieyBpcrydGpz0DAP_g_d2egtA=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DXWdgE6yijebgechfe8ieFDwjzD2gw8oza97a7uyUjL-EO238vCcCtn0hJav5PRqNZy2G_FWuKQkxGIwWgcEolLgVuJJ8EnrmfG59BrLlUTflEBJnw6uShARV2QLy0ZzrTqzOEaQ=w300-h450-p']",2 stars,2
Femsy Lovely,"The bridge has just been renovated and looks sturdy, clean and pleasing to the eye. The bridge is open 24 hours but entry to the island is only until 5 pm.",Local Guide · 80 reviews · 456 photos,2 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90Cmbx_yQpzzw6KiPIhsaNg5p3U1ABrSwKie5DuYu0Ytj3obdhxv8NCPdjD9yciqeO8R-0hxNPuOYeStZ_vs1em2dbCwno8OAw3_IMcHbuXd7jebKU1eEsSDSZaftuo2AhU2Jf60=w600-h450-p'],5 stars,5
reny Surya,"Can't move on from this place.
#Kumala Island is really amazing for me 🥰 …",Local Guide · 7 reviews · 23 photos,2 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DzABQJ0WVqFkmbMqL47WBrXx3zjxLKeqjh-1U4trMJG6XwSA0mtc47mY4OWCppvgOye7Kdxd33YEPpHsVA2lsXrf1CWFEeKZOnelEjzGQaq1DK2mahAqiSqJq0AyrEFIaucWf4=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B5ZELKjS397qwdXyYGaLweH-nlu9YCXJJUikTFLkl-T1XIY6l6MKArIWICWj8UQefo7K8h-imQGd9Q3UyLo5MQhzXRwNyuiO2rqTTRHTgnZ-JqA0gqfICCVTqnA-U__W16q2Co7w=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BYSavqzjOU2cihFwdAjrR_RH5pY-6TiWx4PQKrtgdw8AywWodEq4pPAN914_mluvgj1H7LVcqo3g5D8eBDHrCpalWuQKr5KVp0dhbwyNuaRtYgB3FwwDFpRxwi3ZMnEm0Qjc-A=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DY77jRkaICQq1vZNGnuztc80X0sOnCqJ0qrFObRXZhF3qmKbdmPHkeXUMvF3J9zBdKNvru_UZbF36DluJtObajwtWUJ_Fz5fFey0EP1G174hJ4ZAf5pWt4rdQvvUVDrh1xSEfIXg=w300-h225-p']",4 stars,4
Dawn Revelation,"The place is clean, if you want to go around the island you can rent a bike.
Many historical relics, this place can also be used as an introduction to Kalimantan culture",Local Guide · 113 reviews · 217 photos,7 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CsyHGcQ7XWwuJ64gdN_tA9UZ_wwhi0yBe9H_H0TP_3G-f5PKYKRJf90ltO8OEHajzZKbT-56BD66WVsUzcQFg79-0NdoLA2jt88v2jNPfLdaaL3My7tGFN1VNxGTKQjsi2Y7bhmQ=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BxCtrm12rXjSLsQxvL66CsNwb5GGu_tI_cdfwR5svKROqqP2c72k1Kpi_Tj2HsOX9zxjzf8JQ4DwV91i_sdwHiMfgtQxkW1w2YPuc9HK0dkqHQIpDL4LtjPKqlVQECJN9kl6ERFw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BQJBJp9DPce1tyCIjeA0ExrdMHcJEi44GOFGpDLAsH6D_sX_k2KPQc__szLvPEbIUwgEppTCJHKVDICj12zAHoigrDwT57drULBmOrRnC7HPaIiF0Ye2kJtu74xNlKESFSMQM8RA=w300-h225-p']",5 stars,5
Siska Fatmawati,It's really tiring to have to walk that far and then there's no direction as to where to go. It's not renovated enough.,1 review,5 months ago,[no_minires_images],3 stars,3
AFI DJ,"Remember, it was still in 2007, the Tenggarong bridge was still standing solidly with the yellow color behind it. It looks really dirty from home. Here is another photo looking at the lembuswana statue. It's really big, my mother told me that this statue can fly because it has a mystical impression. Behind that, now it's really modern, lots of facilities have been built and it's cooler. Lots of good photo spots. And you can come here to refresh while discovering history because there is a museum of relics from the Kutai Kartanegara kingdom. It seems haunted but those who really like history can immediately come to Kumala Island in Tenggarong. In the past, access was fast. From Samarinda, you can cross directly on the Tenggarong bridge. Are you using boat access now? It's been a long time since I've been to Tenggaron. From Tenggarong to Kumala Island, take the Etek Etek boat, it only fits a few people. Don't be afraid, just enjoy it, the journey is a bit long. But it's really nice and beautiful.",Local Guide · 20 reviews · 23 photos,4 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90AwkXdORL9_Xo1wRXjAma4drvK5KHi9RczC4kpLCTaJBlqwfOjl2wQ4PL-l9_n0JVpHpxniPDPF9HsFQ4WtTmkFPH_BLHCirWkxVQ8wtZprqsqRBRDaYpfU-FTQh2McVaQJVN8y=w600-h450-p'],5 stars,5
Ain Mushalin,"This island has the potential to become a mainstay tourist attraction in the city of Tenggarong.

Hopefully the government and residents of Kutai can create a beautiful, clean and pleasant Kumala Island..","Local Guide · 956 reviews · 12,858 photos",7 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CPl5wKBCQAQ1pfFiGf44ENusOJMkDGgRWvIP6opLJvJCpSQA--K3-eHJTyGjtSJ4O4MMSqInDGVB8riw9SWVwis-xNCMEzRjCPXnzIGKK9oaPyv88tc_uXDdYITaAEqTk-ekqN=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CqXUZmcGpsgNYWl85Gd4-OR3VJ2isveVtiLC9zChSd7cFwMHJU5Rrr_JmG3gPa0ZeVXAKKtQ4ovO3cKG76iCEgp5wFo0BlPiNIH-6ViW0Qpu5-5oQVm_rGvhM1xtjEHRVC28ML=w300-h450-p']",4 stars,4
Justin Larissa,"The sunset here is really beautiful! The atmosphere is serene, the sky is extraordinary, and the bridge is simply photogenic. Make it a really fun relaxing afternoon.","Local Guide · 276 reviews · 1,157 photos",6 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90DeMKG-mBhKk5ff09Cc_-Vwiyb_WXOQYUqcni3jEIM5paSxlOCr7g6itHp_cetDcgWHAzaMDeYRCkj5GUIFP3Lh1uTf0XXjj7RL5MpbkKzFuEoHCqMF7H8OTPTKxrEXYY-0GcI5=w600-h450-p'],4 stars,4
Mustafa Al Azmi,"The Repo-Repo Bridge has its own attraction for the people of Kutai Kartanegara, it is a connecting bridge built to get to Kumala Island. It's quite sad that not many visitors come here to cross it even though it is very nice.",Local Guide · 203 reviews · 615 photos,4 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90CKBRLOHzkCERhkAWBw1c76c6K4squNwADUJd6C0RvKsuxCPaWBfTeWIo0I6IrBr1rHx8o1sWb64e_sn-eh9GE3NLie2GmMx0h7C4wG_fsHyDHG4TGC4O1-ZmLFINam5_uP2wmTjg=w600-h450-p'],5 stars,5
Merly Nur cahyani,A cool place for sightseeing... with the feel of walking to get to the tourist spot😉😉 really cool …,Local Guide · 9 reviews · 31 photos,7 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90C2GWnEFFekUBrrk0cRLTCo203xiIYgp65WM2wHmxDQ3iZGzEuOay8pdbS-T9ZjjHSjV6HpzrEAGm1gJscZGc6G2ySkdTGNZpscS1Sgbdi8S05of5A1eh6zKfgw71-jSveQb71A=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DlI2-ViBJA9my0I6qU6j0STVZFWAMynVLBaQAuMFoHNRt6o4hEOAE2GPnmSDndx0EvU5pYMKaipxWDVz2KjR8iOWTDBshc2btH_-2BE5ZaXa1VtNIJ0eQpMEyqe5EWBdSHQ8EuBg=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B3DHso5pc_nr9J2A2jyV3ZH48pLEqjQuPRSWeCgNhZaPCKctP4sfl95bKbKnZV1zY--ZteJxLdkLu0VZQ9hycQOOwdCuUD4NxVpQqqofc0j4ekye3v_ueNGsRvPk4xJoeQL1a_Hw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B6I7F7agq4jbfWMpePHTqrXFwZILWpIbuE1SFPYS0NjL_0x2AClbVLJT1Wl-H5nUWgpxLs_71ZVAca7jJrY796hJ-axoYY1AnKh-FmnXgVxuKz3-g9hCI0anf_T3QiL_HIWdf-=w300-h225-p']",5 stars,5
sherly tri,"Exciting, this bridge is the access to go to Kumala Island and this is my first experience there 😊 This tour closes at 18.00. …",5 reviews · 17 photos,7 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DXSJSYrbNduHUQ9d8nLlS8mSb8vKpRkkfeUlxSOYXQwIImO_MaRajy3L6BwfKR9wcxgYLfzomNvOJTVnEbvNiG9-7NXLxyyzDDX3bCSy5X8_WnqCZiac_KdwOsC5YzFPw6T8UZ=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CnKLByMC-bfUChp4HVVeycy6pl8f_RJynvIMUVQft-zwLu5wzRkIDKCKnD862bgGwiGOqW8UPL0Zyl06q8FgxSMxZ6eE0DKzgG4WzBOpiYU9XH0JRs52Bfiig98SJwCa3Pg8CP=w300-h450-p']",4 stars,4
